input_csv,title,url,matched_ok,match_type,matched_title,matched_url
results/articles_imane_khelif.csv,Olympic boxer Imane Khelif's leaked lab results offer new evidence about her biological sex | New York Post,https://nypost.com/2025/06/02/sports/olympic-boxer-imane-khelifs-leaked-lab-results-offer-new-evidence-about-her-biological-sex/,yes,url_exact,Olympic boxer Imane Khelif's leaked lab results offer new evidence about her biological sex | New York Post,https://nypost.com/2025/06/02/sports/olympic-boxer-imane-khelifs-leaked-lab-results-offer-new-evidence-about-her-biological-sex/
results/articles_imane_khelif.csv,BBC Audio | Focus on Africa | Why is Algeria's Imane Khelif at the centre of controversy at the Paris Olympics?,https://www.bbc.com/audio/play/p0jg50p4,yes,url_exact,BBC Audio | Focus on Africa | Why is Algeria's Imane Khelif at the centre of controversy at the Paris Olympics?,https://www.bbc.com/audio/play/p0jg50p4
results/articles_imane_khelif.csv,"Paris 2024 Olympics: Faced with gender row, Algeria supports boxer Imane Khelif",https://www.lemonde.fr/en/international/article/2024/08/02/olympics-2024-faced-with-gender-row-algeria-supports-boxer-imane-khelif_6707757_124.html,yes,url_exact,"Paris 2024 Olympics: Faced with gender row, Algeria supports boxer Imane Khelif",https://www.lemonde.fr/en/international/article/2024/08/02/olympics-2024-faced-with-gender-row-algeria-supports-boxer-imane-khelif_6707757_124.html
results/articles_imane_khelif.csv,"Olympic Committee President Suggests There’s No Scientific ‘Way’ To Differentiate Between Men And Women | 
		The Daily Caller",https://dailycaller.com/2024/08/09/olympic-committee-president-suggests-theres-no-scientific-way-to-differentiate-between-men-and-women/?_gl=1*4a51jg*_up*MQ..*_ga*MjYyNzQ3NzU4LjE3NjkwOTQ1MzE.*_ga_B906X4P4C5*czE3NjkwOTQ1MzAkbzEkZzAkdDE3NjkwOTQ1NDYkajQ0JGwwJGgw,yes,url_exact,"Olympic Committee President Suggests There’s No Scientific ‘Way’ To Differentiate Between Men And Women | 
		The Daily Caller",https://dailycaller.com/2024/08/09/olympic-committee-president-suggests-theres-no-scientific-way-to-differentiate-between-men-and-women/?_gl=1*4a51jg*_up*MQ..*_ga*MjYyNzQ3NzU4LjE3NjkwOTQ1MzE.*_ga_B906X4P4C5*czE3NjkwOTQ1MzAkbzEkZzAkdDE3NjkwOTQ1NDYkajQ0JGwwJGgw
results/articles_imane_khelif.csv,Imane Khelif delivers parting shot after winning gold at Paris Olympics - 'There is no doubt',https://www.gbnews.com/sport/olympics/imane-khelif-parting-shot-gold-paris-olympics-boxing,yes,url_exact,Imane Khelif delivers parting shot after winning gold at Paris Olympics - 'There is no doubt',https://www.gbnews.com/sport/olympics/imane-khelif-parting-shot-gold-paris-olympics-boxing
results/articles_imane_khelif.csv,Imane Khelif's coach reveals private conversation with boxing star amid Olympics controversy - 'She said',https://www.gbnews.com/sport/olympics/imane-khelif-coach-private-conversation-boxing-olympics,yes,url_exact,Imane Khelif's coach reveals private conversation with boxing star amid Olympics controversy - 'She said',https://www.gbnews.com/sport/olympics/imane-khelif-coach-private-conversation-boxing-olympics
results/articles_imane_khelif.csv,Judy Murray message goes viral as Andy Murray retires from tennis after Olympics defeat,https://www.gbnews.com/sport/olympics/judy-murray-message-goes-viral-andy-murray-retires-olympics,yes,url_exact,Judy Murray message goes viral as Andy Murray retires from tennis after Olympics defeat,https://www.gbnews.com/sport/olympics/judy-murray-message-goes-viral-andy-murray-retires-olympics
results/articles_imane_khelif.csv,Hungary boxing federation objects to boxer's Olympic quarterfinal bout with Algeria's Khelif,https://www.rappler.com/sports/boxing/hungary-federation-objects-boxer-olympic-quarterfinal-algeria-imane-khelif-paris-2024,yes,url_exact,Hungary boxing federation objects to boxer's Olympic quarterfinal bout with Algeria's Khelif,https://www.rappler.com/sports/boxing/hungary-federation-objects-boxer-olympic-quarterfinal-algeria-imane-khelif-paris-2024
results/articles_imane_khelif.csv,Team GB disappoint in Paris despite Keely Hodgkinson and Bryony Page golds | The Independent,https://www.independent.co.uk/sport/olympics/keely-hodgkinson-team-gb-charlotte-dujardin-paris-athens-b2663092.html,yes,url_exact,Team GB disappoint in Paris despite Keely Hodgkinson and Bryony Page golds | The Independent,https://www.independent.co.uk/sport/olympics/keely-hodgkinson-team-gb-charlotte-dujardin-paris-athens-b2663092.html
results/articles_imane_khelif.csv,Five big moments of the 2024 Olympics | The Straits Times,https://www.straitstimes.com/sport/five-big-moments-of-the-2024-olympics,yes,url_exact,Five big moments of the 2024 Olympics | The Straits Times,https://www.straitstimes.com/sport/five-big-moments-of-the-2024-olympics
results/articles_imane_khelif.csv,"Olympics schedule and results: Athletics, swimming, golf, tennis | Metro News",https://metro.co.uk/2024/08/04/olympics-schedule-results-athletics-swimming-golf-tennis-21355222,yes,url_exact,"Olympics schedule and results: Athletics, swimming, golf, tennis | Metro News",https://metro.co.uk/2024/08/04/olympics-schedule-results-athletics-swimming-golf-tennis-21355222
results/articles_imane_khelif.csv,Olympian gets engaged to teammate just moments after winning gold | Metro News,https://metro.co.uk/2024/08/02/olympian-gets-engaged-teammate-just-moments-winning-gold-21351776,yes,url_exact,Olympian gets engaged to teammate just moments after winning gold | Metro News,https://metro.co.uk/2024/08/02/olympian-gets-engaged-teammate-just-moments-winning-gold-21351776
results/articles_imane_khelif.csv,Olympics medal table: Team GB unable to add to 14 golds on penultimate day | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1932646/olympics-medal-table-live-updates-Team-GB,yes,url_exact,Olympics medal table: Team GB unable to add to 14 golds on penultimate day | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1932646/olympics-medal-table-live-updates-Team-GB
results/articles_imane_khelif.csv,Olympic boxer at heart of gender row forced to shut down social media | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1931911/Olympics-Lin-Yu-Ting-gender-row,yes,url_exact,Olympic boxer at heart of gender row forced to shut down social media | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1931911/Olympics-Lin-Yu-Ting-gender-row
results/articles_imane_khelif.csv,Olympics news: Imane Khelif row takes fresh twist as Team GB win three gold medals | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1931130/Olympics-LIVE-Imane-Khelif-Team-GB-news-latest-results-medal-table-Paris-2024,yes,url_exact,Olympics news: Imane Khelif row takes fresh twist as Team GB win three gold medals | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1931130/Olympics-LIVE-Imane-Khelif-Team-GB-news-latest-results-medal-table-Paris-2024
results/articles_imane_khelif.csv,Imane Khelif fires very blunt warning to Olympic rivals as opponent quits | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1930979/Imane-Khelif-Olympics-2024-boxing,yes,url_exact,Imane Khelif fires very blunt warning to Olympic rivals as opponent quits | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1930979/Imane-Khelif-Olympics-2024-boxing
results/articles_imane_khelif.csv,Italian Boxer Withdraws Early In Controversial Paris Olympic Match,https://www.si.com/fannation/boxing/italian-boxer-withdraws-early-in-controversial-paris-olympic-match-01j49v8x32fd,yes,url_exact,Italian Boxer Withdraws Early In Controversial Paris Olympic Match,https://www.si.com/fannation/boxing/italian-boxer-withdraws-early-in-controversial-paris-olympic-match-01j49v8x32fd
results/articles_imane_khelif.csv,"Paris Olympics day 14: Jess Hull claims silver in the 1500m run, Australia reaches 50 medals | SBS News",https://www.sbs.com.au/news/article/paris-olympics-day-14/1r8qbxguz,yes,url_exact,"Paris Olympics day 14: Jess Hull claims silver in the 1500m run, Australia reaches 50 medals | SBS News",https://www.sbs.com.au/news/article/paris-olympics-day-14/1r8qbxguz
results/articles_imane_khelif.csv,Olympic Gold Medalist Imane Khelif Files Harassment Claim in Paris,https://www.rollingstone.com/culture/culture-news/olympic-boxing-champion-imane-khelif-files-online-harassment-complaint-paris-1235078078,yes,url_exact,Olympic Gold Medalist Imane Khelif Files Harassment Claim in Paris,https://www.rollingstone.com/culture/culture-news/olympic-boxing-champion-imane-khelif-files-online-harassment-complaint-paris-1235078078
results/articles_imane_khelif.csv,The most controversial moments in the 2024 Olympics | The Standard,https://www.standard.co.uk/sport/sport-olympics/paris-olympics-2024-controversial-moments-cheating-china-seine-gender-b1174775.html,yes,url_exact,The most controversial moments in the 2024 Olympics | The Standard,https://www.standard.co.uk/sport/sport-olympics/paris-olympics-2024-controversial-moments-cheating-china-seine-gender-b1174775.html
results/articles_imane_khelif.csv,Algerian boxer Imane Khelif makes history by qualifying for Paris Olympics final - Egypt Independent,https://www.egyptindependent.com/algerian-boxer-imane-khelif-makes-history-by-qualifing-for-paris-olympics-final,yes,url_exact,Algerian boxer Imane Khelif makes history by qualifying for Paris Olympics final - Egypt Independent,https://www.egyptindependent.com/algerian-boxer-imane-khelif-makes-history-by-qualifing-for-paris-olympics-final
results/articles_imane_khelif.csv,"No scientific way to differentiate between men and women, Olympics official claims * WorldNetDaily * by Owen Klinsky, Daily Caller News Foundation",https://www.wnd.com/2024/08/no-scientific-way-to-differentiate-between-men-and-women-olympics-official-claims,yes,url_exact,"No scientific way to differentiate between men and women, Olympics official claims * WorldNetDaily * by Owen Klinsky, Daily Caller News Foundation",https://www.wnd.com/2024/08/no-scientific-way-to-differentiate-between-men-and-women-olympics-official-claims
results/articles_imane_khelif.csv,Muffin Man Mania: A sweet PR boost for the Olympics amid controversy,https://www.bizcommunity.com/article/muffin-man-mania-a-sweet-pr-boost-for-the-olympics-amid-controversy-927454a,yes,url_exact,Muffin Man Mania: A sweet PR boost for the Olympics amid controversy,https://www.bizcommunity.com/article/muffin-man-mania-a-sweet-pr-boost-for-the-olympics-amid-controversy-927454a
results/articles_imane_khelif.csv,"Imane Khelif Wins Semi-Final Fight, Will Fight For Olympic Gold",https://www.tmz.com/2024/08/06/imane-khelif-wins-semi-final-fight-olympic-gold/,yes,url_exact,"Imane Khelif Wins Semi-Final Fight, Will Fight For Olympic Gold",https://www.tmz.com/2024/08/06/imane-khelif-wins-semi-final-fight-olympic-gold/
results/articles_imane_khelif.csv,Imane Khelif: Boxer addresses Olympics gender row ahead of gold-medal bout | SBS News,https://www.sbs.com.au/news/article/boxer-imane-khelif-addresses-olympics-gender-row-as-she-reaches-gold-medal-bout/bb5baz7kb,yes,url_exact,Imane Khelif: Boxer addresses Olympics gender row ahead of gold-medal bout | SBS News,https://www.sbs.com.au/news/article/boxer-imane-khelif-addresses-olympics-gender-row-as-she-reaches-gold-medal-bout/bb5baz7kb
results/articles_imane_khelif.csv,Imane Khelif: Algerian Boxer Under Global Spotlight Amid Controversy,https://www.ilmessaggero.it/en/imane_khelif_algerian_boxer_under_global_spotlight_amid_controversy-8279630.html,yes,url_exact,Imane Khelif: Algerian Boxer Under Global Spotlight Amid Controversy,https://www.ilmessaggero.it/en/imane_khelif_algerian_boxer_under_global_spotlight_amid_controversy-8279630.html
results/articles_imane_khelif.csv,"Israel Adesanya apologizes to controversial Olympian Imane Khelif over recent transgender allegations: ""My bad!"" | BJPenn.com",https://www.bjpenn.com/mma-news/israel-adesanya/israel-adesanya-apologizes-controversial-olympian-imane-khelif/,yes,url_exact,"Israel Adesanya apologizes to controversial Olympian Imane Khelif over recent transgender allegations: ""My bad!"" | BJPenn.com",https://www.bjpenn.com/mma-news/israel-adesanya/israel-adesanya-apologizes-controversial-olympian-imane-khelif/
results/articles_imane_khelif.csv,La boxe féminine dans la tourmente olympique : qui est l'Algérienne Imane Khelif et quels sont les problèmes auxquels elle est confrontée ?,https://theconversation.com/la-boxe-feminine-dans-la-tourmente-olympique-qui-est-lalgerienne-imane-khelif-et-quels-sont-les-problemes-auxquels-elle-est-confrontee-236303,yes,url_exact,La boxe féminine dans la tourmente olympique : qui est l'Algérienne Imane Khelif et quels sont les problèmes auxquels elle est confrontée ?,https://theconversation.com/la-boxe-feminine-dans-la-tourmente-olympique-qui-est-lalgerienne-imane-khelif-et-quels-sont-les-problemes-auxquels-elle-est-confrontee-236303
results/articles_imane_khelif.csv,Andy Murray reveals change in retirement stance after bowing out of tennis with Olympics defeat,https://www.gbnews.com/sport/olympics/andy-murray-change-tennis-retirement-stance-olympics-defeat,yes,url_exact,Andy Murray reveals change in retirement stance after bowing out of tennis with Olympics defeat,https://www.gbnews.com/sport/olympics/andy-murray-change-tennis-retirement-stance-olympics-defeat
results/articles_imane_khelif.csv,Team GB swap medals for moments as Paris leaves new Olympics blueprint | The Independent,https://www.independent.co.uk/sport/olympics/olympics-team-gb-paris-2024-b2594807.html,yes,url_exact,Team GB swap medals for moments as Paris leaves new Olympics blueprint | The Independent,https://www.independent.co.uk/sport/olympics/olympics-team-gb-paris-2024-b2594807.html
results/articles_imane_khelif.csv,"At a time of strife and suffering, the Olympics were a beacon of hope | The Independent",https://www.independent.co.uk/voices/editorials/paris-olympic-closing-ceremony-team-gb-b2594725.html,yes,url_exact,"At a time of strife and suffering, the Olympics were a beacon of hope | The Independent",https://www.independent.co.uk/voices/editorials/paris-olympic-closing-ceremony-team-gb-b2594725.html
results/articles_imane_khelif.csv,The most memorable and controversial moments of the Paris Olympics 2024 | Metro News,https://metro.co.uk/2024/08/12/memorable-controversial-moments-paris-olympics-2024-21406531,yes,url_exact,The most memorable and controversial moments of the Paris Olympics 2024 | Metro News,https://metro.co.uk/2024/08/12/memorable-controversial-moments-paris-olympics-2024-21406531
results/articles_imane_khelif.csv,Olympics schedule and results: Sky Brown claims stunning bronze for Team GB | Metro News,https://metro.co.uk/2024/08/06/olympics-schedule-results-athletics-cycling-diving-skateboarding-21365982,yes,url_exact,Olympics schedule and results: Sky Brown claims stunning bronze for Team GB | Metro News,https://metro.co.uk/2024/08/06/olympics-schedule-results-athletics-cycling-diving-skateboarding-21365982
results/articles_imane_khelif.csv,Why USA think they're top of the Olympics medal table - when they're not | Metro News,https://metro.co.uk/2024/08/01/usa-think-top-olympics-medal-table-not-21342207,yes,url_exact,Why USA think they're top of the Olympics medal table - when they're not | Metro News,https://metro.co.uk/2024/08/01/usa-think-top-olympics-medal-table-not-21342207
results/articles_imane_khelif.csv,Steven van de Velde's partner pleads with Olympic crowds after boos for rapist | Metro News,https://metro.co.uk/2024/08/01/steven-van-de-veldes-partner-pleads-olympic-crowds-boos-rapist-21339941,yes,url_exact,Steven van de Velde's partner pleads with Olympic crowds after boos for rapist | Metro News,https://metro.co.uk/2024/08/01/steven-van-de-veldes-partner-pleads-olympic-crowds-boos-rapist-21339941
results/articles_imane_khelif.csv,What time is Andy Murray's Olympic doubles quarter-final today? | Metro News,https://metro.co.uk/2024/08/01/time-andy-murrays-olympic-doubles-quarter-final-today-21338861,yes,url_exact,What time is Andy Murray's Olympic doubles quarter-final today? | Metro News,https://metro.co.uk/2024/08/01/time-andy-murrays-olympic-doubles-quarter-final-today-21338861
results/articles_imane_khelif.csv,Team GB star withdrawn from Olympics amid probe over 'racist WhatsApp message' | Metro News,https://metro.co.uk/2024/07/29/team-gb-olympics-star-investigation-racist-whatsapp-message-21322633,yes,url_exact,Team GB star withdrawn from Olympics amid probe over 'racist WhatsApp message' | Metro News,https://metro.co.uk/2024/07/29/team-gb-olympics-star-investigation-racist-whatsapp-message-21322633
results/articles_imane_khelif.csv,What time is Andy Murray's Olympic doubles quarter-final today? | Metro News,https://metro.co.uk/2024/07/30/andy-murray-play-olympic-doubles-quarter-final-dan-evans-21330555,yes,url_exact,What time is Andy Murray's Olympic doubles quarter-final today? | Metro News,https://metro.co.uk/2024/07/30/andy-murray-play-olympic-doubles-quarter-final-dan-evans-21330555
results/articles_imane_khelif.csv,Olympics news: IOC chief shares strong Imane Khelif view as Thierry Henry heartbroken | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1934007/Olympics-2024-LIVE-Team-GB,yes,url_exact,Olympics news: IOC chief shares strong Imane Khelif view as Thierry Henry heartbroken | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1934007/Olympics-2024-LIVE-Team-GB
results/articles_imane_khelif.csv,Olympics news: Event abandoned on debut as Team GB clinch two gold medals | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1930143/olympics-live-team-gb-Simone-Biles-Kieran-Rielly-Alex-Yee,yes,url_exact,Olympics news: Event abandoned on debut as Team GB clinch two gold medals | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1930143/olympics-live-team-gb-Simone-Biles-Kieran-Rielly-Alex-Yee
results/articles_imane_khelif.csv,How athletes get paid for Olympics from six-figure bonuses to holidays | Personal Finance | Finance | Express.co.uk,https://www.express.co.uk/finance/personalfinance/1931207/olympic-athletes-salary-paid,yes,url_exact,How athletes get paid for Olympics from six-figure bonuses to holidays | Personal Finance | Finance | Express.co.uk,https://www.express.co.uk/finance/personalfinance/1931207/olympic-athletes-salary-paid
results/articles_imane_khelif.csv,When is Lin Yu-Ting fighting at Olympics 2024? Start time and TV channel for boxing gold medal fight | The Standard,https://www.standard.co.uk/sport/sport-olympics/when-is-lin-yu-ting-fighting-olympics-2024-gold-medal-boxing-start-time-tv-today-b1175545.html,yes,url_exact,When is Lin Yu-Ting fighting at Olympics 2024? Start time and TV channel for boxing gold medal fight | The Standard,https://www.standard.co.uk/sport/sport-olympics/when-is-lin-yu-ting-fighting-olympics-2024-gold-medal-boxing-start-time-tv-today-b1175545.html
results/articles_imane_khelif.csv,Awful food and French booing: 14 things I witnessed at the Paris Olympics,https://inews.co.uk/sport/olympics/awful-food-french-booing-witnessed-paris-olympics-3218865,yes,url_exact,Awful food and French booing: 14 things I witnessed at the Paris Olympics,https://inews.co.uk/sport/olympics/awful-food-french-booing-witnessed-paris-olympics-3218865
results/articles_imane_khelif.csv,10 breakout stars from the 2024 Paris Olympics,https://fansided.com/posts/10-breakout-stars-2024-paris-olympics,yes,url_exact,10 breakout stars from the 2024 Paris Olympics,https://fansided.com/posts/10-breakout-stars-2024-paris-olympics
results/articles_imane_khelif.csv,Video: Algerian boxer Imane Khelif qualifies for Paris Olympics semi-finals - Egypt Independent,https://www.egyptindependent.com/video-algerian-boxer-imane-khelif-qualifies-for-paris-olympics-semi-finals,yes,url_exact,Video: Algerian boxer Imane Khelif qualifies for Paris Olympics semi-finals - Egypt Independent,https://www.egyptindependent.com/video-algerian-boxer-imane-khelif-qualifies-for-paris-olympics-semi-finals
results/articles_imane_khelif.csv,"Best, Worst, and WTF Moments From The Paris Olympics",https://www.rollingstone.com/culture/culture-lists/best-worst-wtf-paris-olympics-moments-1235075641,yes,url_exact,"Best, Worst, and WTF Moments From The Paris Olympics",https://www.rollingstone.com/culture/culture-lists/best-worst-wtf-paris-olympics-moments-1235075641
results/articles_imane_khelif.csv,Team GB Paris Olympics hero angers rival with 'classless' celebration | Metro News,https://metro.co.uk/2024/08/19/team-gb-paris-olympics-hero-angers-rival-classless-celebration-21447116/,yes,url_exact,Team GB Paris Olympics hero angers rival with 'classless' celebration | Metro News,https://metro.co.uk/2024/08/19/team-gb-paris-olympics-hero-angers-rival-classless-celebration-21447116/
results/articles_imane_khelif.csv,Trampoline champion Bryony Page reveals 'negative thoughts' before Olympic glory - and sets her sights on the circus | LBC,https://www.lbc.co.uk/article/bryony-page-mental-health-olympics-trampoline-5Hjcp7x_2/,yes,url_exact,Trampoline champion Bryony Page reveals 'negative thoughts' before Olympic glory - and sets her sights on the circus | LBC,https://www.lbc.co.uk/article/bryony-page-mental-health-olympics-trampoline-5Hjcp7x_2/
results/articles_imane_khelif.csv,Andy Murray's tennis career over as Brits crash out of Olympics doubles quarter-finals to American duo,https://www.gbnews.com/sport/olympics/andy-murrays-tennis-career-brits-crash-out-olympics-doubles,yes,url_exact,Andy Murray's tennis career over as Brits crash out of Olympics doubles quarter-finals to American duo,https://www.gbnews.com/sport/olympics/andy-murrays-tennis-career-brits-crash-out-olympics-doubles
results/articles_imane_khelif.csv,Olympic cyclist found dead at home after 'choking on food' | Metro News,https://metro.co.uk/2024/08/19/olympic-cyclist-found-dead-home-choking-food-21450487,yes,url_exact,Olympic cyclist found dead at home after 'choking on food' | Metro News,https://metro.co.uk/2024/08/19/olympic-cyclist-found-dead-home-choking-food-21450487
results/articles_imane_khelif.csv,Olympics star says 'I hope you understand' after defecting to Team GB following Paris 2024 | Metro News,https://metro.co.uk/2024/08/19/olympics-star-defects-team-gb-paris-2024-i-hope-understand-21447812,yes,url_exact,Olympics star says 'I hope you understand' after defecting to Team GB following Paris 2024 | Metro News,https://metro.co.uk/2024/08/19/olympics-star-defects-team-gb-paris-2024-i-hope-understand-21447812
results/articles_imane_khelif.csv,Team GB athlete forced to return to day job just three days after Olympic final | Metro News,https://metro.co.uk/2024/08/07/team-gb-athlete-forced-return-day-job-just-three-days-olympic-final-21374869,yes,url_exact,Team GB athlete forced to return to day job just three days after Olympic final | Metro News,https://metro.co.uk/2024/08/07/team-gb-athlete-forced-return-day-job-just-three-days-olympic-final-21374869
results/articles_imane_khelif.csv,"Olympics schedule and results: Athletics, gymnastics and rowing | Metro News",https://metro.co.uk/2024/08/03/olympics-schedule-results-athletics-gymnastics-rowing-21351281,yes,url_exact,"Olympics schedule and results: Athletics, gymnastics and rowing | Metro News",https://metro.co.uk/2024/08/03/olympics-schedule-results-athletics-gymnastics-rowing-21351281
results/articles_imane_khelif.csv,90s rap icon pays for Olympian's rent after she reveals she can't afford it | Metro News,https://metro.co.uk/2024/08/02/90s-rap-icon-pays-olympians-rent-reveals-cant-afford-21348268,yes,url_exact,90s rap icon pays for Olympian's rent after she reveals she can't afford it | Metro News,https://metro.co.uk/2024/08/02/90s-rap-icon-pays-olympians-rent-reveals-cant-afford-21348268
results/articles_imane_khelif.csv,Noah Lyles left red-faced after USA's 4x100m disqualification as Michael Johnson fumes | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1934483/Noah-Lyles-USA-Michael-Johnson-Olympics-Paris-2024,yes,url_exact,Noah Lyles left red-faced after USA's 4x100m disqualification as Michael Johnson fumes | Other | Sport | Express.co.uk,https://www.express.co.uk/sport/othersport/1934483/Noah-Lyles-USA-Michael-Johnson-Olympics-Paris-2024
results/articles_imane_khelif.csv,"Olympics closing ceremony: Tom Cruise, Snoop Dogg and Billie Eilish all feature in star-studded Paris finale | The Standard",https://www.standard.co.uk/sport/sport-olympics/olympics-2024-closing-ceremony-tom-cruise-snoop-dogg-billie-eilish-paris-los-angeles-b1175937.html,yes,url_exact,"Olympics closing ceremony: Tom Cruise, Snoop Dogg and Billie Eilish all feature in star-studded Paris finale | The Standard",https://www.standard.co.uk/sport/sport-olympics/olympics-2024-closing-ceremony-tom-cruise-snoop-dogg-billie-eilish-paris-los-angeles-b1175937.html
results/articles_imane_khelif.csv,Tom Cruise abseils from the roof as Paris Olympics finishes with a bang,https://inews.co.uk/sport/paris-olympics-closes-with-a-glittering-finale-3222337,yes,url_exact,Tom Cruise abseils from the roof as Paris Olympics finishes with a bang,https://inews.co.uk/sport/paris-olympics-closes-with-a-glittering-finale-3222337
results/articles_imane_khelif.csv,PARIS 2024: Facts About Turkey's Viral Olympic Shooter Yusuf Dikec - Sport En.tempo.co,https://en.tempo.co/read/1898900/paris-2024-facts-about-turkeys-viral-olympic-shooter-yusuf-dikec,yes,url_exact,PARIS 2024: Facts About Turkey's Viral Olympic Shooter Yusuf Dikec - Sport En.tempo.co,https://en.tempo.co/read/1898900/paris-2024-facts-about-turkeys-viral-olympic-shooter-yusuf-dikec
results/articles_imane_khelif.csv,Olympics star makes disgusting revelation after swimming in the River Seine | Metro News,https://metro.co.uk/2024/08/01/olympics-star-makes-disgusting-revelation-swimming-river-seine-21338462/,yes,url_exact,Olympics star makes disgusting revelation after swimming in the River Seine | Metro News,https://metro.co.uk/2024/08/01/olympics-star-makes-disgusting-revelation-swimming-river-seine-21338462/
results/articles_imane_khelif.csv,Olympic swimmer Tamara Potocka collapses by pool immediately after race | Metro News,https://metro.co.uk/2024/08/02/olympic-swimmer-tamara-potocka-collapses-pool-immediately-race-21349313/,yes,url_exact,Olympic swimmer Tamara Potocka collapses by pool immediately after race | Metro News,https://metro.co.uk/2024/08/02/olympic-swimmer-tamara-potocka-collapses-pool-immediately-race-21349313/
results/articles_imane_khelif.csv,Richard Madeley blasts Paris Olympics over one 'gratuitous' detail | TV & Radio | Showbiz & TV | Express.co.uk,https://www.express.co.uk/showbiz/tv-radio/1931541/richard-madeley-blast-paris-olympics-2024,yes,url_exact,Richard Madeley blasts Paris Olympics over one 'gratuitous' detail | TV & Radio | Showbiz & TV | Express.co.uk,https://www.express.co.uk/showbiz/tv-radio/1931541/richard-madeley-blast-paris-olympics-2024
results/articles_imane_khelif.csv,Imane Khelif fuels suspense as gender row boxer reveals bold plan to defend Olympic title despite looming testing and bans | International Sports News - The Times of India,https://timesofindia.indiatimes.com/sports/international-sports/imane-khelif-fuels-suspense-as-gender-row-boxer-reveals-bold-plan-to-defend-olympic-title-despite-looming-testing-and-bans/articleshow/125329255.cms,yes,url_exact,Imane Khelif fuels suspense as gender row boxer reveals bold plan to defend Olympic title despite looming testing and bans | International Sports News - The Times of India,https://timesofindia.indiatimes.com/sports/international-sports/imane-khelif-fuels-suspense-as-gender-row-boxer-reveals-bold-plan-to-defend-olympic-title-despite-looming-testing-and-bans/articleshow/125329255.cms
results/articles_imane_khelif.csv,"Imane Khelif – Wikipédia, a enciclopédia livre",https://pt.wikipedia.org/wiki/Imane_Khelif,yes,url_exact,"Imane Khelif – Wikipédia, a enciclopédia livre",https://pt.wikipedia.org/wiki/Imane_Khelif
results/articles_imane_khelif.csv,Ollie Wood says he felt 'like a crash test dummy' after being headbutted by rival at Paris Olympics,https://www.gbnews.com/sport/olympics/ollie-wood-headbutted-paris-olympics-cycling,yes,url_exact,Ollie Wood says he felt 'like a crash test dummy' after being headbutted by rival at Paris Olympics,https://www.gbnews.com/sport/olympics/ollie-wood-headbutted-paris-olympics-cycling
results/articles_imane_khelif.csv,Adam Peaty provides update on swimming retirement after dropping bombshell hint at Paris Olympics,https://www.gbnews.com/sport/olympics/adam-peaty-retirement-update-paris-olympics-bombshell-hint,yes,url_exact,Adam Peaty provides update on swimming retirement after dropping bombshell hint at Paris Olympics,https://www.gbnews.com/sport/olympics/adam-peaty-retirement-update-paris-olympics-bombshell-hint
results/articles_imane_khelif.csv,Olympics scandal as athlete immediately disqualified from Paris 2024 after assaulting home favourite,https://www.gbnews.com/sport/olympics/olympics-scandal-judo-disqualified-paris-2024-assaulting-france-georgia,yes,url_exact,Olympics scandal as athlete immediately disqualified from Paris 2024 after assaulting home favourite,https://www.gbnews.com/sport/olympics/olympics-scandal-judo-disqualified-paris-2024-assaulting-france-georgia
results/articles_imane_khelif.csv,Andy Murray marks tennis retirement at Olympics with sarcastic five-word salvo after losing in men's doubles,https://www.gbnews.com/sport/olympics/andy-murray-tennis-retirement-olympics-sarcastic-losing-mens-doubles,yes,url_exact,Andy Murray marks tennis retirement at Olympics with sarcastic five-word salvo after losing in men's doubles,https://www.gbnews.com/sport/olympics/andy-murray-tennis-retirement-olympics-sarcastic-losing-mens-doubles
results/articles_imane_khelif.csv,Who performed at Olympics closing ceremony as Dr Dre makes surprise appearance | The Independent,https://www.independent.co.uk/arts-entertainment/music/news/paris-olympics-2024-closing-ceremony-performing-b2594978.html,yes,url_exact,Who performed at Olympics closing ceremony as Dr Dre makes surprise appearance | The Independent,https://www.independent.co.uk/arts-entertainment/music/news/paris-olympics-2024-closing-ceremony-performing-b2594978.html
results/articles_imane_khelif.csv,Everything you need to know about the Olympics 2024 closing ceremony in Paris | The Independent,https://www.independent.co.uk/life-style/paris-olympics-2024-closing-ceremony-details-b2593997.html,yes,url_exact,Everything you need to know about the Olympics 2024 closing ceremony in Paris | The Independent,https://www.independent.co.uk/life-style/paris-olympics-2024-closing-ceremony-details-b2593997.html
